,Date,bitcoin,cardano,ethereum,litecoin,ripple,solana
0,2021-01-02,0.011345869383476046,-0.036953692652912956,-0.008887918732006825,0.011792257580288313,0.07695002848726842,0.212881562202416
1,2021-01-03,0.09152917170796124,0.014841291500293058,0.06170181029874134,0.09050357002375474,-0.06900309564251847,-0.026194137714913444
2,2021-01-04,0.025967855264833577,0.15630940824270503,0.23909943316718152,0.14702822998101292,0.03786768948034548,0.17107546546946434
3,2021-01-05,-0.04651825594278593,0.04503364808252009,0.03636918244299789,-0.04505382563245508,0.011709602707732905,0.11378265510675725
4,2021-01-06,0.07864682461865818,0.17672587596369696,0.06966882724003405,0.042355940415765424,-0.026726270960217544,-0.1082432539940543
5,2021-01-07,0.07462011940041118,0.2394084254151801,0.09300094275021357,0.059826106445256946,0.1066153690818549,-0.11080829957020258
6,2021-01-08,0.0742130704858693,-0.10275145323669374,0.012867109214704308,0.008695437533355953,0.254812611998126,1.928007007381462
7,2021-01-09,0.03163100864740326,0.022927157766504672,0.00043676800967391963,0.01624953943159587,-0.011110953862900086,0.2993667742907033
8,2021-01-10,-0.012761158516259214,0.0991362760870392,0.05761408655037178,0.027219177696947306,0.024397340848472615,0.07252078580237824
9,2021-01-11,-0.048208896194363596,-0.09267741267014293,-0.01795362205125529,-0.0372802869024594,-0.033253058538133186,0.018455503106617605
10,2021-01-12,-0.07364420001283022,-0.10834779572782038,-0.1490387651455551,-0.20419348755346461,-0.09037013820605831,-0.11004686630672599
11,2021-01-13,-0.052023829050413584,0.040264666237988106,-0.04424403972755991,-0.0529364396140535,0.00795619903495631,0.13832014125801614
12,2021-01-14,0.10098437613471797,0.08070453474659463,0.07466931822483268,0.10765771087405691,0.04488768780681486,-0.018026931214640548
13,2021-01-15,0.04639409399541223,-0.006426833191996845,0.07242479918778455,0.031477725399330615,-0.03493589412486632,-0.07030976028735417
14,2021-01-16,-0.06430037346059281,-0.016192308444734002,-0.03143464318168883,-0.056261329218305546,-0.05486410250193987,-0.005147647697434649
15,2021-01-17,-0.014193436447363116,0.14926486553433932,0.05381486119015983,0.0028341777841281194,-0.00045682696418706793,0.05604542347695357
16,2021-01-18,-0.00351749191190058,0.0846721087229913,0.005068657911458517,-0.005055090959883977,-0.011351646442977837,0.11823827433373033
17,2021-01-19,0.015285578085571868,-0.03301526387576263,0.009044060388375772,0.0578627776357739,0.02703202747006302,-0.030294519997735914
18,2021-01-20,-0.016114602261939937,0.002379152275669577,0.09666174965858107,0.009040315211002837,0.03635569026649094,-0.03502658745993783
19,2021-01-21,-0.013942016971285678,0.003919587908997969,-0.009365941873030945,-0.02340902817190398,0.003726691198476646,0.02108530370504033
20,2021-01-22,-0.14119424526534705,-0.16977024079194739,-0.17977284999172888,-0.14085703856712845,-0.09586925456946624,-0.21262833790062563
21,2021-01-23,0.06407966579181594,0.09658840779932018,0.07057361533952414,0.058232776906562096,0.007856860123064125,0.1012041189530477
22,2021-01-24,-0.02731818538811037,-0.003070202183927136,0.003567508573543491,-0.0014061253138191283,0.00041012550911564776,0.044423090065960055
23,2021-01-25,0.006432644810299473,0.012156746149602573,0.11650233344493782,0.02876335219803331,0.008309111009769778,0.038852612392594285
24,2021-01-26,0.0031957814122361367,-0.01744289435968503,-0.04016471972411704,-0.03135475017119607,-0.017549539116454693,0.024993840486812066
25,2021-01-27,0.006708697567462683,-0.0010628267429494346,0.022814224116266865,-0.017667103902285736,-0.0017468630745094648,0.08333032624144916
26,2021-01-28,-0.06806396590666719,-0.10359964598620543,-0.09206701206515301,-0.09418502258379348,-0.06864516118285208,-0.08866268344667406
27,2021-01-29,0.08449966184552705,0.10997508326687713,0.07540101205888151,0.0842610274394957,0.06046902871636432,0.02979206958451628
28,2021-01-30,0.030447241628517103,0.008780399924877842,0.03519753468685699,0.008267187514252138,0.05885512185322103,0.01737461777520666
29,2021-01-31,0.001471349758713453,0.05565293537156112,-0.0059753271537359995,-0.012582985537683599,0.4020871025326111,0.08352552574607745
30,2021-02-01,-0.03453549165223052,-0.04157558012518507,-0.046073968646710296,-0.024858224077110535,0.15607399051380558,0.007767690609315545
31,2021-02-02,0.011147758407354423,0.1495151003639133,0.03639444232199122,0.01826726708796734,-0.2851952991380818,0.06330796990952937
32,2021-02-03,0.06045300389023194,0.06405090027984635,0.113073012508751,0.0747243684401311,0.008963516614203916,0.1522861371745437
33,2021-02-04,0.051809342641716105,0.028672473209512644,0.07962098486805234,0.08646988076154198,0.05182961751274494,0.07772277526725899
34,2021-02-05,-0.013515962689052677,0.005543639720643425,-0.027033189901522193,-0.06533593309516597,0.12846239562512876,0.1210703425519553
35,2021-02-06,0.02852969504419927,0.19709425389157617,0.06543664076797615,0.05966236762344607,0.006320714918467329,0.03215875356625338
36,2021-02-07,0.03633081474635155,0.14342368033560796,-0.021926959252238226,0.004992837473981311,-0.016205328147013677,-0.0704766356030753
37,2021-02-08,-0.0123890181336044,0.05177511643768471,-0.04281932879660816,-0.02420415065349357,-0.0531993419382326,0.07537981297580207
38,2021-02-09,0.17572470942904908,0.044307085764546894,0.07636202017324056,0.10350233463965706,0.06614575439087449,0.17184975235488065
39,2021-02-10,0.005493657604668516,0.030629195881048264,0.02182085577609002,0.07232144267516681,0.05302114982823471,-0.0004916616889604675
40,2021-02-11,-0.03234911300102041,0.26824132863617683,-0.01579880984091177,0.00786111046048939,0.0628356239696991,0.12769077346279786
41,2021-02-12,0.059048331563265104,0.0006524551871795502,0.019101502323972102,0.01639296228436779,0.03729722403052752,0.02054631402220274
42,2021-02-13,-0.011300754206595551,-0.00018637409724883803,0.03173016418144011,0.07149466791121772,0.15876765558776332,0.012457364746739367
43,2021-02-14,-0.007060703553441339,-0.02008318897533681,-0.011732507296620013,0.12926145047137513,0.026830852552096156,-0.0536896895581813
44,2021-02-15,0.03493780574913444,-0.06128769265579946,-0.004019046288204759,-0.04853015823095079,-0.05856377318851601,-0.00014015924355082542
45,2021-02-16,-0.01465127676711523,0.006689573510703233,-0.01500936244506816,-0.03575074117612613,-0.07914877693686016,0.008537466953811738
46,2021-02-17,0.027624802757317192,0.020447026763073525,0.0027229347770314685,0.014406053616198273,-0.047790891916110544,-0.05998854244314945
47,2021-02-18,0.05738044413075186,0.015844800934432846,0.03452815180839816,0.11710594555669675,0.030612949576883954,-0.004740584862695882
48,2021-02-19,-0.007858986860335402,0.024634856606927488,0.04682535551503414,-0.03960780207378253,-0.008122943700502882,0.088778201392403
49,2021-02-20,0.07999731206553355,0.026460848392534184,0.018643617698888438,0.046358387396925826,0.06627396166308541,0.23119023407508033
50,2021-02-21,0.006078112755778003,0.16786064365978412,-0.020713392947789153,-0.040978197115739926,-0.09720965783899545,-0.13508172835096852
51,2021-02-22,0.023354918636310222,0.00255548121195402,0.007199552365503342,-0.0032609879648036575,0.06281106999868527,0.1180736101022118
52,2021-02-23,-0.06065493923454894,-0.010822761887720463,-0.08549386401110776,-0.08907683262189231,0.04366661600703036,0.24263899700598582
53,2021-02-24,-0.1127973810601881,-0.14537183397253475,-0.1304547065288586,-0.1708981139996418,-0.19672723285012433,0.06774786877902868
54,2021-02-25,0.02721910850514799,0.11093407887703262,0.03366095072220704,0.033062948075852035,-0.0029445440405672916,0.14270587879571203
55,2021-02-26,-0.05896288366323476,0.0341878541516729,-0.09702874512048594,-0.009477998323762987,-0.08708841857876946,-0.2322033908832883
56,2021-02-27,-0.007809203561544937,0.13108065577913997,-0.008976082742102928,-0.04455939094146184,-0.0007484866928151914,-0.010971214339895768
57,2021-02-28,0.0006661335481314871,0.05415733439037848,0.0040748802363343405,0.00795540170190432,0.01446592806949233,-0.03605337815022588
58,2021-03-01,-0.03670539974776443,-0.002949594256453195,-0.02744725131615575,-0.042713774560589536,-0.05733872076565051,-0.005723485135819971
59,2021-03-02,0.10180478814966074,-0.010254897209869294,0.09679154337186456,0.06017319633198109,0.08320254943742694,0.13201089824441456
60,2021-03-03,-0.024798445774104217,-0.05585892987323636,-0.04471999587382977,0.011321361202911443,-0.02415037332236114,-0.07040693912533968
61,2021-03-04,0.04064291636538065,-0.0057715583660391465,0.0571414612140907,0.058386492810630325,0.031053941646498794,0.010582374626530075
62,2021-03-05,-0.03722051334207071,-0.09119530873803433,-0.024935508610457385,-0.03825343078629162,0.06566976820250008,-0.07685559152138093
63,2021-03-06,0.003145305952856556,0.04041109024546411,-0.0077966302177071714,-0.008691421107456822,-0.05465553783133522,-0.040530101927595215
64,2021-03-07,0.005608195545534258,-0.026224991467890785,0.08290689281722789,0.019707855614992175,0.013919148936291707,0.037523703360884134
65,2021-03-08,0.04118669473998924,0.0007730148486885502,0.03686177947880153,0.039831409758883704,0.006060206198272591,0.06377372363731108
66,2021-03-09,0.0198574328996952,-0.0071094675849169234,0.06071091064908994,0.0036193566851684253,0.023534178492875413,-0.01510424188821462
67,2021-03-10,0.044944757591533144,0.052913575492240836,0.015412822987896707,0.06114798592275678,0.01856042215167135,0.08474567768667728
68,2021-03-11,0.02503016290055674,-0.041085441237338344,-0.030763919193332184,-0.018068874370837637,-0.04604835452156692,-0.038101049959500526
69,2021-03-12,0.031124262128617627,-0.015319969583637304,0.010059231511003295,0.0033341225210914704,-0.024565798643400364,0.11200313631642331
70,2021-03-13,-0.00750575417988343,-0.07837283116772496,-0.03019470703651772,0.09723339988815871,-0.02829905605500927,-0.08526817937725005
71,2021-03-14,0.06812212252337452,0.05978905025614812,0.08750194620818022,0.027668167641776677,0.04667338397333716,0.049663303249515914
72,2021-03-15,-0.02969520406440257,-0.03425786038256642,-0.0321542385124891,-0.04936652773962369,-0.037053972566278376,-0.04688779532530088
73,2021-03-16,-0.057851311584204264,-0.024189969670893024,-0.03835033608985338,-0.07580544639559848,-0.015629584689270545,-0.029127812708221876
74,2021-03-17,0.010453043094843364,0.18080857743875364,-0.0009934086382723212,-0.0017189415043255564,0.05859639263612137,-0.04020223703654355
75,2021-03-18,0.037766493310984015,0.105602625639002,0.014821356614859154,0.030295420959929518,0.02092837550827921,0.043196819549103295
76,2021-03-19,-0.018297405524836163,-0.10914235576786946,-0.02470362441392099,-0.028637033237715513,-0.0010193397603224616,0.0012041906725186091
77,2021-03-20,0.005236071145392796,0.04796643104203514,0.02011526376127887,-0.0016882405186881826,-0.009153446665060192,-0.008936391974643344
78,2021-03-21,0.0030147262194194177,-0.06945389343029854,0.0012751347506427383,-0.0004483839608476658,0.12303510149731575,0.011210241759223041
79,2021-03-22,-0.014476028046948076,-0.01876487487502426,-0.016571903685434538,-0.021492367372511215,-0.016050335387656444,-0.0016870994588217226
80,2021-03-23,-0.05129048090261792,-0.06409823144914076,-0.052714120253554236,-0.04624520652101156,0.06206039952493796,0.04506990969576734
81,2021-03-24,-0.0029481508916780566,0.00840894827936458,-0.01570841976809586,-0.0031929287249676873,-0.004536467073987521,-0.05129365538141562
82,2021-03-25,-0.034835770604163326,-0.05460807098976681,-0.0500041041313605,-0.04337287949865881,-0.12192000617703404,-0.03318217179096898
83,2021-03-26,-0.024350062648883158,0.029212605924565083,-0.0010654058997453498,-0.039886739050752656,0.04505141103487893,-0.060291951563074216
