,Date,ID,Symbol,market_cap
0,2021-07-01,cardano,ada,44441813698.7868
1,2021-07-02,cardano,ada,43098347951.71951
2,2021-07-03,cardano,ada,44559309654.74349
3,2021-07-04,cardano,ada,45058814114.29131
4,2021-07-05,cardano,ada,46894582606.130684
5,2021-07-06,cardano,ada,45513662281.025055
6,2021-07-07,cardano,ada,45323751370.75257
7,2021-07-08,cardano,ada,44945443131.1824
8,2021-07-09,cardano,ada,43210231184.62015
9,2021-07-10,cardano,ada,43482946014.9807
10,2021-07-11,cardano,ada,43008320824.210785
11,2021-07-12,cardano,ada,43253582168.0598
12,2021-07-13,cardano,ada,42295830265.097374
13,2021-07-14,cardano,ada,40565438397.05403
14,2021-07-15,cardano,ada,40497361151.44175
15,2021-07-16,cardano,ada,39374686507.872536
16,2021-07-17,cardano,ada,37559740153.85849
17,2021-07-18,cardano,ada,37700201068.36395
18,2021-07-19,cardano,ada,38072204962.31886
19,2021-07-20,cardano,ada,36363603752.7678
20,2021-07-21,cardano,ada,34061358625.61974
21,2021-07-22,cardano,ada,37555390538.67549
22,2021-07-23,cardano,ada,38077856018.87969
23,2021-07-24,cardano,ada,38578333796.337135
24,2021-07-25,cardano,ada,39436084137.758675
25,2021-07-26,cardano,ada,39580378055.15009
26,2021-07-27,cardano,ada,40453902654.76121
27,2021-07-28,cardano,ada,40761082389.76143
28,2021-07-29,cardano,ada,41097297245.701866
29,2021-07-30,cardano,ada,41353066882.48441
30,2021-07-31,cardano,ada,41920164939.7779
31,2021-08-01,cardano,ada,42626960806.38379
32,2021-08-02,cardano,ada,41942215646.18457
33,2021-08-03,cardano,ada,42223053588.46887
34,2021-08-04,cardano,ada,43922298025.75148
35,2021-08-05,cardano,ada,44244306618.72718
36,2021-08-06,cardano,ada,44529395488.31232
37,2021-08-07,cardano,ada,44976191368.19564
38,2021-08-08,cardano,ada,47279023174.55644
39,2021-08-09,cardano,ada,45815242223.606125
40,2021-08-10,cardano,ada,47056082810.42616
41,2021-08-11,cardano,ada,53577930723.085754
42,2021-08-12,cardano,ada,57579550005.43834
43,2021-08-13,cardano,ada,57851525295.06172
44,2021-08-14,cardano,ada,67891752772.817406
45,2021-08-15,cardano,ada,70631619782.70366
46,2021-08-16,cardano,ada,69442698916.5732
47,2021-08-17,cardano,ada,67363561247.76786
48,2021-08-18,cardano,ada,62244981576.04676
49,2021-08-19,cardano,ada,68408416408.650925
50,2021-08-20,cardano,ada,73478460337.53844
51,2021-08-21,cardano,ada,78606736222.06247
52,2021-08-22,cardano,ada,78375949579.78043
53,2021-08-23,cardano,ada,85113700351.55208
54,2021-08-24,cardano,ada,93774043227.65039
55,2021-08-25,cardano,ada,88117473137.34389
56,2021-08-26,cardano,ada,87799979598.30768
57,2021-08-27,cardano,ada,82998656158.68341
58,2021-08-28,cardano,ada,93831078617.99115
59,2021-08-29,cardano,ada,91545178941.28738
60,2021-08-30,cardano,ada,91897143051.43161
61,2021-08-31,cardano,ada,87653684618.56792
