,Date,ID,Symbol,market_cap
0,2021-09-01,ethereum,eth,403657783560.1046
1,2021-09-02,ethereum,eth,444243407062.371
2,2021-09-03,ethereum,eth,444936758974.6008
3,2021-09-04,ethereum,eth,462019852288.094
4,2021-09-05,ethereum,eth,456929768632.2518
5,2021-09-06,ethereum,eth,463973074693.0737
6,2021-09-07,ethereum,eth,463012228435.44434
7,2021-09-08,ethereum,eth,404516339491.4938
8,2021-09-09,ethereum,eth,413866162089.43915
9,2021-09-10,ethereum,eth,403936419964.8866
10,2021-09-11,ethereum,eth,376789025177.2447
11,2021-09-12,ethereum,eth,383321475836.21576
12,2021-09-13,ethereum,eth,402834673220.724
13,2021-09-14,ethereum,eth,387934440817.1596
14,2021-09-15,ethereum,eth,402557959131.82196
15,2021-09-16,ethereum,eth,421477522819.9356
16,2021-09-17,ethereum,eth,419510540250.7301
17,2021-09-18,ethereum,eth,401297385415.4547
18,2021-09-19,ethereum,eth,403306688199.6298
19,2021-09-20,ethereum,eth,392513622186.47833
20,2021-09-21,ethereum,eth,348966852277.93604
21,2021-09-22,ethereum,eth,322261202754.7664
22,2021-09-23,ethereum,eth,359840797180.9415
23,2021-09-24,ethereum,eth,371681653192.37537
24,2021-09-25,ethereum,eth,349627373001.0197
25,2021-09-26,ethereum,eth,347010586155.9232
26,2021-09-27,ethereum,eth,359680654321.7558
27,2021-09-28,ethereum,eth,346015184170.8788
28,2021-09-29,ethereum,eth,330646942649.06793
29,2021-09-30,ethereum,eth,335476370747.3378
30,2021-10-01,ethereum,eth,355017980604.5097
31,2021-10-02,ethereum,eth,388950236002.1381
32,2021-10-03,ethereum,eth,399455864987.66345
33,2021-10-04,ethereum,eth,403971441903.55585
34,2021-10-05,ethereum,eth,400955543856.1877
35,2021-10-06,ethereum,eth,415494260964.53455
36,2021-10-07,ethereum,eth,423560000564.3804
37,2021-10-08,ethereum,eth,423610266229.8694
38,2021-10-09,ethereum,eth,419918377734.5956
39,2021-10-10,ethereum,eth,421836191767.0316
40,2021-10-11,ethereum,eth,404765054558.19244
41,2021-10-12,ethereum,eth,415159189478.8265
42,2021-10-13,ethereum,eth,412579624206.76843
43,2021-10-14,ethereum,eth,425077639326.6074
44,2021-10-15,ethereum,eth,447060207235.15424
45,2021-10-16,ethereum,eth,457796523350.2234
46,2021-10-17,ethereum,eth,453064999520.12646
47,2021-10-18,ethereum,eth,453191180361.09015
48,2021-10-19,ethereum,eth,443346920004.58325
49,2021-10-20,ethereum,eth,457653555321.406
50,2021-10-21,ethereum,eth,491589810670.4509
51,2021-10-22,ethereum,eth,481528471021.37964
52,2021-10-23,ethereum,eth,471642481174.71185
53,2021-10-24,ethereum,eth,493125402509.4343
54,2021-10-25,ethereum,eth,482164548780.28937
55,2021-10-26,ethereum,eth,499491060520.2567
56,2021-10-27,ethereum,eth,489450382752.54156
57,2021-10-28,ethereum,eth,466683206492.3765
58,2021-10-29,ethereum,eth,505970778337.4693
59,2021-10-30,ethereum,eth,521746545883.6817
60,2021-10-31,ethereum,eth,511066583044.32874
