,Date,ID,Symbol,market_cap
0,2021-09-01,cardano,ada,89320739294.46425
1,2021-09-02,cardano,ada,91803402850.63826
2,2021-09-03,cardano,ada,95003730487.98029
3,2021-09-04,cardano,ada,94699098504.00235
4,2021-09-05,cardano,ada,91207581634.02171
5,2021-09-06,cardano,ada,93377934837.92915
6,2021-09-07,cardano,ada,91135287333.07532
7,2021-09-08,cardano,ada,80409173519.45174
8,2021-09-09,cardano,ada,80226388042.93837
9,2021-09-10,cardano,ada,80864925455.61812
10,2021-09-11,cardano,ada,76011031339.38364
11,2021-09-12,cardano,ada,83644050025.61504
12,2021-09-13,cardano,ada,83567686530.87027
13,2021-09-14,cardano,ada,77370641706.12778
14,2021-09-15,cardano,ada,76881051804.16806
15,2021-09-16,cardano,ada,79647419225.17595
16,2021-09-17,cardano,ada,77800286104.44485
17,2021-09-18,cardano,ada,75633602743.40773
18,2021-09-19,cardano,ada,75942505891.08444
19,2021-09-20,cardano,ada,73534559243.04233
20,2021-09-21,cardano,ada,66467363740.22289
21,2021-09-22,cardano,ada,63007572370.16917
22,2021-09-23,cardano,ada,71610128886.36876
23,2021-09-24,cardano,ada,74492626868.77536
24,2021-09-25,cardano,ada,74002539819.03792
25,2021-09-26,cardano,ada,74201342932.3685
26,2021-09-27,cardano,ada,72357770423.4004
27,2021-09-28,cardano,ada,68586122051.51538
28,2021-09-29,cardano,ada,65557023880.654594
29,2021-09-30,cardano,ada,65835114804.1442
30,2021-10-01,cardano,ada,67871265795.13519
31,2021-10-02,cardano,ada,71980741780.63368
32,2021-10-03,cardano,ada,72017933348.18193
33,2021-10-04,cardano,ada,72529381282.70782
34,2021-10-05,cardano,ada,70582726654.44083
35,2021-10-06,cardano,ada,71779849396.20284
36,2021-10-07,cardano,ada,70967214662.64716
37,2021-10-08,cardano,ada,72987443161.14131
38,2021-10-09,cardano,ada,71588795681.69351
39,2021-10-10,cardano,ada,72764350708.77914
40,2021-10-11,cardano,ada,70297930939.29306
41,2021-10-12,cardano,ada,69443286763.17834
42,2021-10-13,cardano,ada,67955499506.25527
43,2021-10-14,cardano,ada,70197147291.9888
44,2021-10-15,cardano,ada,69728970781.44403
45,2021-10-16,cardano,ada,71349162035.326
46,2021-10-17,cardano,ada,70319790103.4739
47,2021-10-18,cardano,ada,69142581315.2241
48,2021-10-19,cardano,ada,68608888299.15414
49,2021-10-20,cardano,ada,67789450192.070656
50,2021-10-21,cardano,ada,70402677877.701
51,2021-10-22,cardano,ada,68887153531.8649
52,2021-10-23,cardano,ada,69515903274.49059
53,2021-10-24,cardano,ada,69699385114.50774
54,2021-10-25,cardano,ada,68039453319.85252
55,2021-10-26,cardano,ada,69027525982.03403
56,2021-10-27,cardano,ada,68813391261.44438
57,2021-10-28,cardano,ada,61715577622.51048
58,2021-10-29,cardano,ada,64046931994.96556
59,2021-10-30,cardano,ada,64529247718.78263
60,2021-10-31,cardano,ada,62586219628.0512
