,Date,ID,Symbol,market_cap
0,2021-01-01,litecoin,ltc,8232940083.327155
1,2021-01-02,litecoin,ltc,8330599715.513708
2,2021-01-03,litecoin,ltc,9119719237.682438
3,2021-01-04,litecoin,ltc,10564161142.548117
4,2021-01-05,litecoin,ltc,10098767862.758522
5,2021-01-06,litecoin,ltc,10535698659.89438
6,2021-01-07,litecoin,ltc,11185244669.38366
7,2021-01-08,litecoin,ltc,11282929355.746391
8,2021-01-09,litecoin,ltc,11467769477.442598
9,2021-01-10,litecoin,ltc,11784199681.35584
10,2021-01-11,litecoin,ltc,11352969472.472837
11,2021-01-12,litecoin,ltc,9256128287.148792
12,2021-01-13,litecoin,ltc,8778885032.092112
13,2021-01-14,litecoin,ltc,9776750028.990845
14,2021-01-15,litecoin,ltc,10089394739.03153
15,2021-01-16,litecoin,ltc,9537424849.722498
16,2021-01-17,litecoin,ltc,9564493948.54912
17,2021-01-18,litecoin,ltc,9516266561.26863
18,2021-01-19,litecoin,ltc,10083146649.993534
19,2021-01-20,litecoin,ltc,10174714752.65026
20,2021-01-21,litecoin,ltc,9939300725.297943
21,2021-01-22,litecoin,ltc,8633410602.199905
22,2021-01-23,litecoin,ltc,9151084592.531637
23,2021-01-24,litecoin,ltc,9138226063.307539
24,2021-01-25,litecoin,ltc,9404888749.824127
25,2021-01-26,litecoin,ltc,9114575939.485142
26,2021-01-27,litecoin,ltc,8954961889.962664
27,2021-01-28,litecoin,ltc,8150039364.104642
28,2021-01-29,litecoin,ltc,8866532404.29447
29,2021-01-30,litecoin,ltc,8940137524.728409
30,2021-01-31,litecoin,ltc,8828348697.121115
31,2021-02-01,litecoin,ltc,8611596821.687353
32,2021-02-02,litecoin,ltc,8770352764.869314
33,2021-02-03,litecoin,ltc,9450818939.918022
34,2021-02-04,litecoin,ltc,10304402991.747873
35,2021-02-05,litecoin,ltc,9652677574.523087
36,2021-02-06,litecoin,ltc,10246105819.517834
37,2021-02-07,litecoin,ltc,10297390883.071535
38,2021-02-08,litecoin,ltc,10051143409.97115
39,2021-02-09,litecoin,ltc,11147204342.01247
40,2021-02-10,litecoin,ltc,11983254027.726034
41,2021-02-11,litecoin,ltc,12077826948.37514
42,2021-02-12,litecoin,ltc,12277450046.61745
43,2021-02-13,litecoin,ltc,13187361623.030052
44,2021-02-14,litecoin,ltc,15007054170.841364
45,2021-02-15,litecoin,ltc,14296149144.143295
46,2021-02-16,litecoin,ltc,13794079373.608767
47,2021-02-17,litecoin,ltc,13994235891.816252
48,2021-02-18,litecoin,ltc,15732859207.897224
49,2021-02-19,litecoin,ltc,15121894587.44878
50,2021-02-20,litecoin,ltc,15839424500.723024
51,2021-02-21,litecoin,ltc,15203472513.34081
52,2021-02-22,litecoin,ltc,15153974921.839952
53,2021-02-23,litecoin,ltc,13862481747.567024
54,2021-02-24,litecoin,ltc,11684789134.489574
55,2021-02-25,litecoin,ltc,12077580347.388498
56,2021-02-26,litecoin,ltc,11963649830.611225
57,2021-02-27,litecoin,ltc,11442259564.295393
58,2021-02-28,litecoin,ltc,11533650378.829742
