,Date,ID,Symbol,market_cap
0,2021-03-01,bitcoin,btc,838307614585.1935
1,2021-03-02,bitcoin,btc,928146793676.4287
2,2021-03-03,bitcoin,btc,905413239164.9064
3,2021-03-04,bitcoin,btc,942969910364.1804
4,2021-03-05,bitcoin,btc,908517236707.5374
5,2021-03-06,bitcoin,btc,911379300053.3455
6,2021-03-07,bitcoin,btc,916504852500.393
7,2021-03-08,bitcoin,btc,955040794770.1399
8,2021-03-09,bitcoin,btc,974195000547.444
9,2021-03-10,bitcoin,btc,1018978819157.4177
10,2021-03-11,bitcoin,btc,1044805904677.5541
11,2021-03-12,bitcoin,btc,1077836070933.286
12,2021-03-13,bitcoin,btc,1069776383193.8628
13,2021-03-14,bitcoin,btc,1145191373521.5942
14,2021-03-15,bitcoin,btc,1111684638819.0723
15,2021-03-16,bitcoin,btc,1049197142851.5631
16,2021-03-17,bitcoin,btc,1060221966894.7418
17,2021-03-18,bitcoin,btc,1101028543248.462
18,2021-03-19,bitcoin,btc,1081065767945.8683
19,2021-03-20,bitcoin,btc,1086741150606.8165
20,2021-03-21,bitcoin,btc,1090022321077.5006
21,2021-03-22,bitcoin,btc,1074356788297.177
22,2021-03-23,bitcoin,btc,1020641820438.662
23,2021-03-24,bitcoin,btc,1017637245492.0177
24,2021-03-25,bitcoin,btc,982797427007.2565
25,2021-03-26,bitcoin,btc,959155260366.7408
26,2021-03-27,bitcoin,btc,1027209990794.8939
27,2021-03-28,bitcoin,btc,1042184275332.6417
28,2021-03-29,bitcoin,btc,1039333584621.1438
29,2021-03-30,bitcoin,btc,1075942162536.995
30,2021-03-31,bitcoin,btc,1095293012032.8433
31,2021-04-01,bitcoin,btc,1098127310946.8978
32,2021-04-02,bitcoin,btc,1098583823874.2307
33,2021-04-03,bitcoin,btc,1103133931136.5508
34,2021-04-04,bitcoin,btc,1067101827372.9529
35,2021-04-05,bitcoin,btc,1087344280109.6896
36,2021-04-06,bitcoin,btc,1096202611389.9541
37,2021-04-07,bitcoin,btc,1084341670320.8142
38,2021-04-08,bitcoin,btc,1050759681844.6099
39,2021-04-09,bitcoin,btc,1083362883828.1199
40,2021-04-10,bitcoin,btc,1085794662404.731
41,2021-04-11,bitcoin,btc,1116221525334.3267
42,2021-04-12,bitcoin,btc,1120606689450.4702
43,2021-04-13,bitcoin,btc,1118532902101.5269
44,2021-04-14,bitcoin,btc,1187737045885.1743
45,2021-04-15,bitcoin,btc,1173412921929.8884
46,2021-04-16,bitcoin,btc,1179561609816.9358
47,2021-04-17,bitcoin,btc,1149602869702.2644
48,2021-04-18,bitcoin,btc,1125592412523.221
49,2021-04-19,bitcoin,btc,1053618163309.5769
50,2021-04-20,bitcoin,btc,1043148020633.034
51,2021-04-21,bitcoin,btc,1055145534127.332
52,2021-04-22,bitcoin,btc,1012699264345.6595
53,2021-04-23,bitcoin,btc,971174701492.849
54,2021-04-24,bitcoin,btc,956744203682.2198
55,2021-04-25,bitcoin,btc,937014999515.3855
56,2021-04-26,bitcoin,btc,915533819859.1393
57,2021-04-27,bitcoin,btc,1008389773189.793
58,2021-04-28,bitcoin,btc,1027617870421.6592
59,2021-04-29,bitcoin,btc,1024625833392.2412
60,2021-04-30,bitcoin,btc,1001973605935.3958
