,Date,ID,Symbol,market_cap
0,2022-01-01,litecoin,ltc,10165614442.928844
1,2022-01-02,litecoin,ltc,10473638674.044128
2,2022-01-03,litecoin,ltc,10523239230.893839
3,2022-01-04,litecoin,ltc,10309037335.052908
4,2022-01-05,litecoin,ltc,10247784142.818712
5,2022-01-06,litecoin,ltc,9451354999.259806
6,2022-01-07,litecoin,ltc,9497488956.849884
7,2022-01-08,litecoin,ltc,9118650890.96946
8,2022-01-09,litecoin,ltc,9026522520.002481
9,2022-01-10,litecoin,ltc,9090631980.216143
10,2022-01-11,litecoin,ltc,8799832771.775192
11,2022-01-12,litecoin,ltc,9128769311.538816
12,2022-01-13,litecoin,ltc,9837832315.498312
13,2022-01-14,litecoin,ltc,9487923473.059666
14,2022-01-15,litecoin,ltc,10046271921.893803
15,2022-01-16,litecoin,ltc,10252242788.856188
16,2022-01-17,litecoin,ltc,10179268203.722364
17,2022-01-18,litecoin,ltc,10537942123.493681
18,2022-01-19,litecoin,ltc,9850112738.2542
19,2022-01-20,litecoin,ltc,9512250341.775602
20,2022-01-21,litecoin,ltc,9148639908.843845
21,2022-01-22,litecoin,ltc,7981436304.824966
22,2022-01-23,litecoin,ltc,7545683309.881283
23,2022-01-24,litecoin,ltc,7767749118.80306
24,2022-01-25,litecoin,ltc,7642430989.02289
25,2022-01-26,litecoin,ltc,7528711286.299523
26,2022-01-27,litecoin,ltc,7471572251.990698
27,2022-01-28,litecoin,ltc,7432905213.60697
28,2022-01-29,litecoin,ltc,7616510082.740902
29,2022-01-30,litecoin,ltc,7699445711.198726
30,2022-01-31,litecoin,ltc,7571901245.2150755
31,2022-02-01,litecoin,ltc,7609502523.441636
32,2022-02-02,litecoin,ltc,8037337457.602423
33,2022-02-03,litecoin,ltc,7539796465.25319
34,2022-02-04,litecoin,ltc,7666855250.374468
35,2022-02-05,litecoin,ltc,8353101103.568475
36,2022-02-06,litecoin,ltc,8515178060.793639
37,2022-02-07,litecoin,ltc,8879012796.96533
38,2022-02-08,litecoin,ltc,9545141168.095592
39,2022-02-09,litecoin,ltc,9335293494.43885
40,2022-02-10,litecoin,ltc,9800440089.749737
41,2022-02-11,litecoin,ltc,9427380616.486757
42,2022-02-12,litecoin,ltc,8792354216.764763
43,2022-02-13,litecoin,ltc,8821069003.28906
44,2022-02-14,litecoin,ltc,8787938472.04504
45,2022-02-15,litecoin,ltc,8693486478.793137
46,2022-02-16,litecoin,ltc,9214944628.079865
47,2022-02-17,litecoin,ltc,8942062959.015314
48,2022-02-18,litecoin,ltc,8096862166.69461
49,2022-02-19,litecoin,ltc,8017968577.635381
50,2022-02-20,litecoin,ltc,8066376368.090658
51,2022-02-21,litecoin,ltc,7723001947.133409
52,2022-02-22,litecoin,ltc,7244478418.750748
53,2022-02-23,litecoin,ltc,7497251391.913771
54,2022-02-24,litecoin,ltc,7386564709.743127
55,2022-02-25,litecoin,ltc,7266951117.198242
56,2022-02-26,litecoin,ltc,7635550854.808023
57,2022-02-27,litecoin,ltc,7533185233.843067
58,2022-02-28,litecoin,ltc,7184428503.067197
