,Date,ID,Symbol,market_cap
0,2021-03-01,ethereum,eth,163289758568.53607
1,2021-03-02,ethereum,eth,179885012253.05722
2,2021-03-03,ethereum,eth,172017777678.2973
3,2021-03-04,ethereum,eth,182133382817.63593
4,2021-03-05,ethereum,eth,177647949967.0106
5,2021-03-06,ethereum,eth,176268279969.45792
6,2021-03-07,ethereum,eth,191505024384.2956
7,2021-03-08,ethereum,eth,198695961501.5439
8,2021-03-09,ethereum,eth,211132676701.59906
9,2021-03-10,ethereum,eth,214412034435.93906
10,2021-03-11,ethereum,eth,207916309215.61444
11,2021-03-12,ethereum,eth,210018342198.09778
12,2021-03-13,ethereum,eth,203771682506.1516
13,2021-03-14,ethereum,eth,222405459430.76758
14,2021-03-15,ethereum,eth,215367930757.887
15,2021-03-16,ethereum,eth,207264868908.9888
16,2021-03-17,ethereum,eth,207059072434.72623
17,2021-03-18,ethereum,eth,210150824167.56415
18,2021-03-19,ethereum,eth,205022936620.98633
19,2021-03-20,ethereum,eth,209188785173.5874
20,2021-03-21,ethereum,eth,209455699202.5177
21,2021-03-22,ethereum,eth,206013222508.0891
22,2021-03-23,ethereum,eth,195434685366.63266
23,2021-03-24,ethereum,eth,192388701720.41965
24,2021-03-25,ethereum,eth,183005042939.6772
25,2021-03-26,ethereum,eth,182810172113.94278
26,2021-03-27,ethereum,eth,195511706252.9431
27,2021-03-28,ethereum,eth,197943394049.89084
28,2021-03-29,ethereum,eth,194647792269.71985
29,2021-03-30,ethereum,eth,209088522651.80023
30,2021-03-31,ethereum,eth,212080597430.12268
31,2021-04-01,ethereum,eth,221210690537.73203
32,2021-04-02,ethereum,eth,227187483748.8278
33,2021-04-03,ethereum,eth,246446284273.69153
34,2021-04-04,ethereum,eth,233519912234.63
35,2021-04-05,ethereum,eth,239721240194.1402
36,2021-04-06,ethereum,eth,242118495324.83636
37,2021-04-07,ethereum,eth,244306254505.299
38,2021-04-08,ethereum,eth,229324263726.26553
39,2021-04-09,ethereum,eth,240116470865.16214
40,2021-04-10,ethereum,eth,238825167325.68292
41,2021-04-11,ethereum,eth,246336623343.47812
42,2021-04-12,ethereum,eth,247431817683.18906
43,2021-04-13,ethereum,eth,247289165411.20078
44,2021-04-14,ethereum,eth,265314823430.1463
45,2021-04-15,ethereum,eth,281118122172.12756
46,2021-04-16,ethereum,eth,290591950682.4659
47,2021-04-17,ethereum,eth,280617563098.8275
48,2021-04-18,ethereum,eth,271060261616.9552
49,2021-04-19,ethereum,eth,259329079995.44214
50,2021-04-20,ethereum,eth,251090482814.8267
51,2021-04-21,ethereum,eth,269456185695.19864
52,2021-04-22,ethereum,eth,274296843910.20834
53,2021-04-23,ethereum,eth,280712855517.3182
54,2021-04-24,ethereum,eth,273323480799.64493
55,2021-04-25,ethereum,eth,258340689899.58817
56,2021-04-26,ethereum,eth,266776799157.93356
57,2021-04-27,ethereum,eth,292829223558.3116
58,2021-04-28,ethereum,eth,306136280873.3804
59,2021-04-29,ethereum,eth,317353332381.2044
60,2021-04-30,ethereum,eth,318971242360.58826
