,Date,ID,Symbol,market_cap
0,2022-04-01,bitcoin_cash,bch,0
1,2022-04-02,bitcoin_cash,bch,0
2,2022-04-03,bitcoin_cash,bch,0
3,2022-04-04,bitcoin_cash,bch,0
4,2022-04-05,bitcoin_cash,bch,0
5,2022-04-06,bitcoin_cash,bch,0
6,2022-04-07,bitcoin_cash,bch,0
7,2022-04-08,bitcoin_cash,bch,0
8,2022-04-09,bitcoin_cash,bch,0
9,2022-04-10,bitcoin_cash,bch,0
10,2022-04-11,bitcoin_cash,bch,0
11,2022-04-12,bitcoin_cash,bch,0
12,2022-04-13,bitcoin_cash,bch,0
13,2022-04-14,bitcoin_cash,bch,0
14,2022-04-15,bitcoin_cash,bch,0
15,2022-04-16,bitcoin_cash,bch,0
16,2022-04-17,bitcoin_cash,bch,0
17,2022-04-18,bitcoin_cash,bch,0
18,2022-04-19,bitcoin_cash,bch,0
19,2022-04-20,bitcoin_cash,bch,0
20,2022-04-21,bitcoin_cash,bch,0
21,2022-04-22,bitcoin_cash,bch,0
22,2022-04-23,bitcoin_cash,bch,0
23,2022-04-24,bitcoin_cash,bch,0
24,2022-04-25,bitcoin_cash,bch,0
25,2022-04-26,bitcoin_cash,bch,0
26,2022-04-27,bitcoin_cash,bch,0
27,2022-04-28,bitcoin_cash,bch,0
28,2022-04-29,bitcoin_cash,bch,0
29,2022-04-30,bitcoin_cash,bch,0
30,2022-05-01,bitcoin_cash,bch,0
31,2022-05-02,bitcoin_cash,bch,0
32,2022-05-03,bitcoin_cash,bch,0
33,2022-05-04,bitcoin_cash,bch,0
34,2022-05-05,bitcoin_cash,bch,0
35,2022-05-06,bitcoin_cash,bch,0
36,2022-05-07,bitcoin_cash,bch,0
37,2022-05-08,bitcoin_cash,bch,0
38,2022-05-09,bitcoin_cash,bch,0
39,2022-05-10,bitcoin_cash,bch,0
40,2022-05-11,bitcoin_cash,bch,0
41,2022-05-12,bitcoin_cash,bch,0
42,2022-05-13,bitcoin_cash,bch,0
43,2022-05-14,bitcoin_cash,bch,0
44,2022-05-15,bitcoin_cash,bch,0
45,2022-05-16,bitcoin_cash,bch,0
46,2022-05-17,bitcoin_cash,bch,0
47,2022-05-18,bitcoin_cash,bch,0
48,2022-05-19,bitcoin_cash,bch,0
49,2022-05-20,bitcoin_cash,bch,0
50,2022-05-21,bitcoin_cash,bch,0
51,2022-05-22,bitcoin_cash,bch,0
52,2022-05-23,bitcoin_cash,bch,0
53,2022-05-24,bitcoin_cash,bch,0
54,2022-05-25,bitcoin_cash,bch,0
55,2022-05-26,bitcoin_cash,bch,0
56,2022-05-27,bitcoin_cash,bch,0
57,2022-05-28,bitcoin_cash,bch,0
58,2022-05-29,bitcoin_cash,bch,0
59,2022-05-30,bitcoin_cash,bch,0
60,2022-05-31,bitcoin_cash,bch,0
61,2022-06-01,bitcoin_cash,bch,0
62,2022-06-02,bitcoin_cash,bch,0
63,2022-06-03,bitcoin_cash,bch,0
64,2022-06-04,bitcoin_cash,bch,0
65,2022-06-05,bitcoin_cash,bch,0
66,2022-06-06,bitcoin_cash,bch,0
67,2022-06-07,bitcoin_cash,bch,0
68,2022-06-08,bitcoin_cash,bch,0
