,Date,ID,Symbol,market_cap
0,2021-03-01,ripple,xrp,18911825797.223972
1,2021-03-02,ripple,xrp,20552651911.176292
2,2021-03-03,ripple,xrp,20062243305.49367
3,2021-03-04,ripple,xrp,20695029438.915802
4,2021-03-05,ripple,xrp,22099684135.6188
5,2021-03-06,ripple,xrp,20924229172.953815
6,2021-03-07,ripple,xrp,21217513030.920322
7,2021-03-08,ripple,xrp,21346485941.39555
8,2021-03-09,ripple,xrp,21854816055.903694
9,2021-03-10,ripple,xrp,22264238440.69771
10,2021-03-11,ripple,xrp,21262253816.11749
11,2021-03-12,ripple,xrp,20746293012.117126
12,2021-03-13,ripple,xrp,20167421887.68146
13,2021-03-14,ripple,xrp,21131015891.193703
14,2021-03-15,ripple,xrp,20362356691.720158
15,2021-03-16,ripple,xrp,20046575704.500507
16,2021-03-17,ripple,xrp,21256330225.999702
17,2021-03-18,ripple,xrp,21705878435.49229
18,2021-03-19,ripple,xrp,21683764043.52461
19,2021-03-20,ripple,xrp,21486188493.978672
20,2021-03-21,ripple,xrp,24299248758.427185
21,2021-03-22,ripple,xrp,23912350892.242435
22,2021-03-23,ripple,xrp,25443377644.783222
23,2021-03-24,ripple,xrp,25328216010.82461
24,2021-03-25,ripple,xrp,22421022550.637875
25,2021-03-26,ripple,xrp,23454220010.3365
26,2021-03-27,ripple,xrp,26022913036.415676
27,2021-03-28,ripple,xrp,25186564703.1959
28,2021-03-29,ripple,xrp,25262286543.943695
29,2021-03-30,ripple,xrp,25942283784.411938
30,2021-03-31,ripple,xrp,25985680163.48191
31,2021-04-01,ripple,xrp,26345850652.65566
32,2021-04-02,ripple,xrp,26156246584.42219
33,2021-04-03,ripple,xrp,27689105144.11829
34,2021-04-04,ripple,xrp,26697487988.47653
35,2021-04-05,ripple,xrp,28867765642.151623
36,2021-04-06,ripple,xrp,41446009348.247505
37,2021-04-07,ripple,xrp,50389991767.084885
38,2021-04-08,ripple,xrp,42704151358.50662
39,2021-04-09,ripple,xrp,48192343014.51859
40,2021-04-10,ripple,xrp,47443263646.75937
41,2021-04-11,ripple,xrp,62809519330.02565
42,2021-04-12,ripple,xrp,61944875382.23251
43,2021-04-13,ripple,xrp,66682095016.478325
44,2021-04-14,ripple,xrp,82194439880.46928
45,2021-04-15,ripple,xrp,84389055763.71935
46,2021-04-16,ripple,xrp,80621962486.44653
47,2021-04-17,ripple,xrp,72810668537.58891
48,2021-04-18,ripple,xrp,71413494678.56975
49,2021-04-19,ripple,xrp,64857860313.74
50,2021-04-20,ripple,xrp,60778792590.85363
51,2021-04-21,ripple,xrp,63746186778.71684
52,2021-04-22,ripple,xrp,60129127303.288475
53,2021-04-23,ripple,xrp,54216823754.63583
54,2021-04-24,ripple,xrp,53657136235.37748
55,2021-04-25,ripple,xrp,48871830051.980896
56,2021-04-26,ripple,xrp,47614962664.0507
57,2021-04-27,ripple,xrp,62600752594.473076
58,2021-04-28,ripple,xrp,64486175307.857185
59,2021-04-29,ripple,xrp,62692541827.17323
60,2021-04-30,ripple,xrp,64327724818.26861
