,Date,ID,Symbol,market_cap
0,2022-01-01,bitcoin,btc,876192941903.0961
1,2022-01-02,bitcoin,btc,904551946917.3206
2,2022-01-03,bitcoin,btc,897536090320.9355
3,2022-01-04,bitcoin,btc,880330191985.1965
4,2022-01-05,bitcoin,btc,876242689666.1957
5,2022-01-06,bitcoin,btc,827723202715.1049
6,2022-01-07,bitcoin,btc,819522879407.0583
7,2022-01-08,bitcoin,btc,787735561341.1113
8,2022-01-09,bitcoin,btc,792892599975.9554
9,2022-01-10,bitcoin,btc,791648558214.5575
10,2022-01-11,bitcoin,btc,792407724467.5966
11,2022-01-12,bitcoin,btc,809621515508.4065
12,2022-01-13,bitcoin,btc,832460077955.3481
13,2022-01-14,bitcoin,btc,806510860231.8285
14,2022-01-15,bitcoin,btc,816129314317.4397
15,2022-01-16,bitcoin,btc,816800318526.6782
16,2022-01-17,bitcoin,btc,816325578941.135
17,2022-01-18,bitcoin,btc,800822650383.9624
18,2022-01-19,bitcoin,btc,803962100417.9756
19,2022-01-20,bitcoin,btc,790507925308.7825
20,2022-01-21,bitcoin,btc,774235809673.4731
21,2022-01-22,bitcoin,btc,692855029162.9379
22,2022-01-23,bitcoin,btc,666220701468.4846
23,2022-01-24,bitcoin,btc,687575973800.0704
24,2022-01-25,bitcoin,btc,696465421899.37
25,2022-01-26,bitcoin,btc,700571452648.8236
26,2022-01-27,bitcoin,btc,700165819656.2855
27,2022-01-28,bitcoin,btc,702311456032.8538
28,2022-01-29,bitcoin,btc,717026944842.8334
29,2022-01-30,bitcoin,btc,722829009646.1814
30,2022-01-31,bitcoin,btc,719570142321.8397
31,2022-02-01,bitcoin,btc,727905398095.9747
32,2022-02-02,bitcoin,btc,736102274236.6057
33,2022-02-03,bitcoin,btc,700645616423.8325
34,2022-02-04,bitcoin,btc,703003347951.7092
35,2022-02-05,bitcoin,btc,777355085535.6107
36,2022-02-06,bitcoin,btc,786295053042.2418
37,2022-02-07,bitcoin,btc,804942041477.0581
38,2022-02-08,bitcoin,btc,833392518214.8341
39,2022-02-09,bitcoin,btc,837406846076.2306
40,2022-02-10,bitcoin,btc,841339973338.8694
41,2022-02-11,bitcoin,btc,826942197610.3904
42,2022-02-12,bitcoin,btc,803706779791.898
43,2022-02-13,bitcoin,btc,799547462142.6093
44,2022-02-14,bitcoin,btc,802059713029.3901
45,2022-02-15,bitcoin,btc,808280617642.0496
46,2022-02-16,bitcoin,btc,848321283143.9929
47,2022-02-17,bitcoin,btc,836256083783.791
48,2022-02-18,bitcoin,btc,770096677778.6456
49,2022-02-19,bitcoin,btc,759881874201.3011
50,2022-02-20,bitcoin,btc,761447243939.9269
51,2022-02-21,bitcoin,btc,730381814665.4404
52,2022-02-22,bitcoin,btc,703004241590.1829
53,2022-02-23,bitcoin,btc,727094284067.6588
54,2022-02-24,bitcoin,btc,708829287814.1068
55,2022-02-25,bitcoin,btc,727657714638.0917
56,2022-02-26,bitcoin,btc,745763194704.1796
57,2022-02-27,bitcoin,btc,741083625917.93
58,2022-02-28,bitcoin,btc,717619764688.0872
