,Date,ID,Symbol,market_cap
0,2021-01-01,ethereum,eth,84037694047.35515
1,2021-01-02,ethereum,eth,83294083323.20639
2,2021-01-03,ethereum,eth,88595346035.55156
3,2021-01-04,ethereum,eth,112525376104.65454
4,2021-01-05,ethereum,eth,116693162132.74934
5,2021-01-06,ethereum,eth,125112930227.72487
6,2021-01-07,ethereum,eth,137306782958.13135
7,2021-01-08,ethereum,eth,139084939665.71393
8,2021-01-09,ethereum,eth,139145700786.27826
9,2021-01-10,ethereum,eth,147397891905.5662
10,2021-01-11,ethereum,eth,144775179901.584
11,2021-01-12,ethereum,eth,124728988376.03725
12,2021-01-13,ethereum,eth,119330774034.78914
13,2021-01-14,ethereum,eth,128582223216.03041
14,2021-01-15,ethereum,eth,138240285220.32953
15,2021-01-16,ethereum,eth,133962341262.37857
16,2021-01-17,ethereum,eth,141369013157.282
17,2021-01-18,ethereum,eth,142087383372.707
18,2021-01-19,ethereum,eth,143378258827.21744
19,2021-01-20,ethereum,eth,157929393133.71045
20,2021-01-21,ethereum,eth,156457140894.28006
21,2021-01-22,ethereum,eth,130713677392.4996
22,2021-01-23,ethereum,eth,140271927461.8329
23,2021-01-24,ethereum,eth,140773242456.76056
24,2021-01-25,ethereum,eth,158167202909.14236
25,2021-01-26,ethereum,eth,151940348541.692
26,2021-01-27,ethereum,eth,155446593758.92108
27,2021-01-28,ethereum,eth,141774137750.6659
28,2021-01-29,ethereum,eth,152877389472.9714
29,2021-01-30,ethereum,eth,158354114909.26474
30,2021-01-31,ethereum,eth,157410718624.21973
31,2021-02-01,ethereum,eth,150322722005.1637
32,2021-02-02,ethereum,eth,155894407853.50046
33,2021-02-03,ethereum,eth,174557101587.54166
34,2021-02-04,ethereum,eth,189023794263.7008
35,2021-02-05,ethereum,eth,183982328605.4526
36,2021-02-06,ethereum,eth,196424150368.47876
37,2021-02-07,ethereum,eth,192164042318.95844
38,2021-02-08,ethereum,eth,184109385158.1494
39,2021-02-09,ethereum,eth,198719063426.16904
40,2021-02-10,ethereum,eth,203102939465.473
41,2021-02-11,ethereum,eth,199919369275.37125
42,2021-02-12,ethereum,eth,203774834938.25632
43,2021-02-13,ethereum,eth,210344318124.73236
44,2021-02-14,ethereum,eth,207890872554.91016
45,2021-02-15,ethereum,eth,207057026271.03055
46,2021-02-16,ethereum,eth,203972439068.60135
47,2021-02-17,ethereum,eth,204528599567.24704
48,2021-02-18,ethereum,eth,211713928319.03534
49,2021-02-19,ethereum,eth,221863277318.4042
50,2021-02-20,ethereum,eth,226038410300.14252
51,2021-02-21,ethereum,eth,221404545098.43417
52,2021-02-22,ethereum,eth,223004310602.46854
53,2021-02-23,ethereum,eth,204731064486.9056
54,2021-02-24,ethereum,eth,179691686731.1511
55,2021-02-25,ethereum,eth,185843232352.39114
56,2021-02-26,ethereum,eth,168658293547.98462
57,2021-02-27,ethereum,eth,167151176870.9801
58,2021-02-28,ethereum,eth,167833687528.28204
