,Date,ID,Symbol,market_cap
0,2021-05-01,bitcoin,btc,1082721727348.0433
1,2021-05-02,bitcoin,btc,1080897634123.2937
2,2021-05-03,bitcoin,btc,1057850321948.5465
3,2021-05-04,bitcoin,btc,1069571255195.5189
4,2021-05-05,bitcoin,btc,999775008412.3738
5,2021-05-06,bitcoin,btc,1070969079353.5304
6,2021-05-07,bitcoin,btc,1056801053574.5111
7,2021-05-08,bitcoin,btc,1072831991777.4056
8,2021-05-09,bitcoin,btc,1099271802311.4957
9,2021-05-10,bitcoin,btc,1088903483393.3053
10,2021-05-11,bitcoin,btc,1045714370754.1615
11,2021-05-12,bitcoin,btc,1064993057463.8884
12,2021-05-13,bitcoin,btc,935512493150.826
13,2021-05-14,bitcoin,btc,934964766185.9642
14,2021-05-15,bitcoin,btc,935962705739.4398
15,2021-05-16,bitcoin,btc,875321252276.1078
16,2021-05-17,bitcoin,btc,871695620615.745
17,2021-05-18,bitcoin,btc,819256623328.7307
18,2021-05-19,bitcoin,btc,800545278567.6873
19,2021-05-20,bitcoin,btc,697785056487.6051
20,2021-05-21,bitcoin,btc,759679496751.2783
21,2021-05-22,bitcoin,btc,698762712553.7339
22,2021-05-23,bitcoin,btc,702143968883.5249
23,2021-05-24,bitcoin,btc,654558962027.5841
24,2021-05-25,bitcoin,btc,723143072419.7241
25,2021-05-26,bitcoin,btc,715248689989.8947
26,2021-05-27,bitcoin,btc,737668726732.3829
27,2021-05-28,bitcoin,btc,723137484747.1467
28,2021-05-29,bitcoin,btc,668521654364.6696
29,2021-05-30,bitcoin,btc,654239808356.6592
30,2021-05-31,bitcoin,btc,668664301773.5417
31,2021-06-01,bitcoin,btc,699138611681.2975
32,2021-06-02,bitcoin,btc,688726381047.1788
33,2021-06-03,bitcoin,btc,704531333543.3906
34,2021-06-04,bitcoin,btc,733150718114.4554
35,2021-06-05,bitcoin,btc,691747462828.3618
36,2021-06-06,bitcoin,btc,662913486273.3402
37,2021-06-07,bitcoin,btc,671131079523.7289
38,2021-06-08,bitcoin,btc,626527049947.8439
39,2021-06-09,bitcoin,btc,629018966290.4011
40,2021-06-10,bitcoin,btc,705292677171.4633
41,2021-06-11,bitcoin,btc,691681868464.4717
42,2021-06-12,bitcoin,btc,698528023663.5321
43,2021-06-13,bitcoin,btc,668148892256.3638
44,2021-06-14,bitcoin,btc,733402631079.1185
45,2021-06-15,bitcoin,btc,761104314502.2867
46,2021-06-16,bitcoin,btc,756522207420.3483
47,2021-06-17,bitcoin,btc,718016373177.285
48,2021-06-18,bitcoin,btc,715652442155.1261
49,2021-06-19,bitcoin,btc,673761687974.4922
50,2021-06-20,bitcoin,btc,666901325910.3705
51,2021-06-21,bitcoin,btc,670634370556.6146
52,2021-06-22,bitcoin,btc,598335733135.868
53,2021-06-23,bitcoin,btc,606580031922.7239
54,2021-06-24,bitcoin,btc,631634847766.2311
55,2021-06-25,bitcoin,btc,650340461975.8141
56,2021-06-26,bitcoin,btc,598703019611.4526
57,2021-06-27,bitcoin,btc,600235334320.8247
58,2021-06-28,bitcoin,btc,649262127990.3759
59,2021-06-29,bitcoin,btc,647741224116.9337
60,2021-06-30,bitcoin,btc,674231340724.4149
