,Date,ID,Symbol,market_cap
0,2021-03-01,bitcoin_cash,bch,0
1,2021-03-02,bitcoin_cash,bch,0
2,2021-03-03,bitcoin_cash,bch,0
3,2021-03-04,bitcoin_cash,bch,0
4,2021-03-05,bitcoin_cash,bch,0
5,2021-03-06,bitcoin_cash,bch,0
6,2021-03-07,bitcoin_cash,bch,0
7,2021-03-08,bitcoin_cash,bch,0
8,2021-03-09,bitcoin_cash,bch,0
9,2021-03-10,bitcoin_cash,bch,0
10,2021-03-11,bitcoin_cash,bch,0
11,2021-03-12,bitcoin_cash,bch,0
12,2021-03-13,bitcoin_cash,bch,0
13,2021-03-14,bitcoin_cash,bch,0
14,2021-03-15,bitcoin_cash,bch,0
15,2021-03-16,bitcoin_cash,bch,0
16,2021-03-17,bitcoin_cash,bch,0
17,2021-03-18,bitcoin_cash,bch,0
18,2021-03-19,bitcoin_cash,bch,0
19,2021-03-20,bitcoin_cash,bch,0
20,2021-03-21,bitcoin_cash,bch,0
21,2021-03-22,bitcoin_cash,bch,0
22,2021-03-23,bitcoin_cash,bch,0
23,2021-03-24,bitcoin_cash,bch,0
24,2021-03-25,bitcoin_cash,bch,0
25,2021-03-26,bitcoin_cash,bch,0
26,2021-03-27,bitcoin_cash,bch,0
27,2021-03-28,bitcoin_cash,bch,0
28,2021-03-29,bitcoin_cash,bch,0
29,2021-03-30,bitcoin_cash,bch,0
30,2021-03-31,bitcoin_cash,bch,0
31,2021-04-01,bitcoin_cash,bch,0
32,2021-04-02,bitcoin_cash,bch,0
33,2021-04-03,bitcoin_cash,bch,0
34,2021-04-04,bitcoin_cash,bch,0
35,2021-04-05,bitcoin_cash,bch,0
36,2021-04-06,bitcoin_cash,bch,0
37,2021-04-07,bitcoin_cash,bch,0
38,2021-04-08,bitcoin_cash,bch,0
39,2021-04-09,bitcoin_cash,bch,0
40,2021-04-10,bitcoin_cash,bch,0
41,2021-04-11,bitcoin_cash,bch,0
42,2021-04-12,bitcoin_cash,bch,0
43,2021-04-13,bitcoin_cash,bch,0
44,2021-04-14,bitcoin_cash,bch,0
45,2021-04-15,bitcoin_cash,bch,0
46,2021-04-16,bitcoin_cash,bch,0
47,2021-04-17,bitcoin_cash,bch,0
48,2021-04-18,bitcoin_cash,bch,0
49,2021-04-19,bitcoin_cash,bch,0
50,2021-04-20,bitcoin_cash,bch,0
51,2021-04-21,bitcoin_cash,bch,0
52,2021-04-22,bitcoin_cash,bch,0
53,2021-04-23,bitcoin_cash,bch,0
54,2021-04-24,bitcoin_cash,bch,0
55,2021-04-25,bitcoin_cash,bch,0
56,2021-04-26,bitcoin_cash,bch,0
57,2021-04-27,bitcoin_cash,bch,0
58,2021-04-28,bitcoin_cash,bch,0
59,2021-04-29,bitcoin_cash,bch,0
60,2021-04-30,bitcoin_cash,bch,0
