,Date,ID,Symbol,market_cap
0,2021-03-01,solana,sol,3482110143.44744
1,2021-03-02,solana,sol,3973508157.3198123
2,2021-03-03,solana,sol,3703367097.5839825
3,2021-03-04,solana,sol,3742765612.839295
4,2021-03-05,solana,sol,3465889173.00098
5,2021-03-06,solana,sol,3328224948.5193915
6,2021-03-07,solana,sol,3455484976.176569
7,2021-03-08,solana,sol,3683032789.5785527
8,2021-03-09,solana,sol,3627821384.30089
9,2021-03-10,solana,sol,3948666694.263174
10,2021-03-11,solana,sol,3801048410.6381907
11,2021-03-12,solana,sol,4251534865.370938
12,2021-03-13,solana,sol,3904039878.018883
13,2021-03-14,solana,sol,4102822643.225109
14,2021-03-15,solana,sol,3914890622.8352118
15,2021-03-16,solana,sol,3802503168.3197436
16,2021-03-17,solana,sol,3652666107.3940897
17,2021-03-18,solana,sol,3813907144.3630457
18,2021-03-19,solana,sol,3818502582.108464
19,2021-03-20,solana,sol,3784530964.203633
20,2021-03-21,solana,sol,3827195162.447837
21,2021-03-22,solana,sol,3820743747.1802936
22,2021-03-23,solana,sol,3996883816.28734
23,2021-03-24,solana,sol,3797038254.76521
24,2021-03-25,solana,sol,3673111725.425858
25,2021-03-26,solana,sol,3458196577.606995
26,2021-03-27,solana,sol,3952457817.8285327
27,2021-03-28,solana,sol,4447942286.041741
28,2021-03-29,solana,sol,4849136131.610755
29,2021-03-30,solana,sol,5060496028.96088
30,2021-03-31,solana,sol,5140859722.050636
31,2021-04-01,solana,sol,5229172252.453522
32,2021-04-02,solana,sol,5115358904.3969
33,2021-04-03,solana,sol,5287278539.188044
34,2021-04-04,solana,sol,6076766593.933186
35,2021-04-05,solana,sol,6459213598.5183325
36,2021-04-06,solana,sol,6143755028.531597
37,2021-04-07,solana,sol,6677871480.251414
38,2021-04-08,solana,sol,7244692415.792232
39,2021-04-09,solana,sol,7238834909.900146
40,2021-04-10,solana,sol,7509326042.822403
41,2021-04-11,solana,sol,7243681262.228849
42,2021-04-12,solana,sol,7504132255.224255
43,2021-04-13,solana,sol,7668557969.184397
44,2021-04-14,solana,sol,7477651408.251167
45,2021-04-15,solana,sol,7124964901.168281
46,2021-04-16,solana,sol,7510746946.813054
47,2021-04-17,solana,sol,6847726667.985529
48,2021-04-18,solana,sol,6763365116.21136
49,2021-04-19,solana,sol,8839759827.800987
50,2021-04-20,solana,sol,8636876765.15214
51,2021-04-21,solana,sol,8638723481.256248
52,2021-04-22,solana,sol,8840620046.282288
53,2021-04-23,solana,sol,10546870753.411224
54,2021-04-24,solana,sol,10009570403.266832
55,2021-04-25,solana,sol,11122055713.48721
56,2021-04-26,solana,sol,12948847195.888565
57,2021-04-27,solana,sol,12053853291.95677
58,2021-04-28,solana,sol,11730117463.908833
59,2021-04-29,solana,sol,12162250490.154093
60,2021-04-30,solana,sol,11521025311.458416
