,Date,ID,Symbol,market_cap
0,2022-01-01,ripple,xrp,39521292390.58477
1,2022-01-02,ripple,xrp,40453081982.45346
2,2022-01-03,ripple,xrp,40928936335.45811
3,2022-01-04,ripple,xrp,39667497742.72751
4,2022-01-05,ripple,xrp,39372072384.767006
5,2022-01-06,ripple,xrp,37016373098.110214
6,2022-01-07,ripple,xrp,37364002396.49064
7,2022-01-08,ripple,xrp,36426581574.17674
8,2022-01-09,ripple,xrp,35742954145.162506
9,2022-01-10,ripple,xrp,35888908513.520424
10,2022-01-11,ripple,xrp,35256497135.60703
11,2022-01-12,ripple,xrp,36764295066.6237
12,2022-01-13,ripple,xrp,38156686082.61434
13,2022-01-14,ripple,xrp,36738241655.41219
14,2022-01-15,ripple,xrp,36893370983.00779
15,2022-01-16,ripple,xrp,37238112155.95848
16,2022-01-17,ripple,xrp,37152076627.061
17,2022-01-18,ripple,xrp,36467550909.227
18,2022-01-19,ripple,xrp,35928632965.60265
19,2022-01-20,ripple,xrp,35361191998.402435
20,2022-01-21,ripple,xrp,34534739952.51737
21,2022-01-22,ripple,xrp,30525594005.19316
22,2022-01-23,ripple,xrp,28567576973.565277
23,2022-01-24,ripple,xrp,30045394326.185913
24,2022-01-25,ripple,xrp,29396856512.62248
25,2022-01-26,ripple,xrp,29620625747.012314
26,2022-01-27,ripple,xrp,29801890236.89736
27,2022-01-28,ripple,xrp,29129366194.81477
28,2022-01-29,ripple,xrp,29287821638.577694
29,2022-01-30,ripple,xrp,29445353884.42251
30,2022-01-31,ripple,xrp,28850613224.012375
31,2022-02-01,ripple,xrp,29553290453.17287
32,2022-02-02,ripple,xrp,30084907427.353535
33,2022-02-03,ripple,xrp,28766534259.757153
34,2022-02-04,ripple,xrp,29161275665.801453
35,2022-02-05,ripple,xrp,31113642593.887524
36,2022-02-06,ripple,xrp,32145115972.23587
37,2022-02-07,ripple,xrp,32810995566.6311
38,2022-02-08,ripple,xrp,39506496107.51002
39,2022-02-09,ripple,xrp,42130847575.61262
40,2022-02-10,ripple,xrp,42196654317.52713
41,2022-02-11,ripple,xrp,40079653442.91532
42,2022-02-12,ripple,xrp,36423431829.04126
43,2022-02-13,ripple,xrp,39120421789.46051
44,2022-02-14,ripple,xrp,38806859793.893555
45,2022-02-15,ripple,xrp,38448661595.62696
46,2022-02-16,ripple,xrp,40834438279.59535
47,2022-02-17,ripple,xrp,40187017225.8397
48,2022-02-18,ripple,xrp,36963479625.065254
49,2022-02-19,ripple,xrp,37773994946.58903
50,2022-02-20,ripple,xrp,39561276267.6763
51,2022-02-21,ripple,xrp,37317825787.82265
52,2022-02-22,ripple,xrp,33972778766.692947
53,2022-02-23,ripple,xrp,34808187364.35561
54,2022-02-24,ripple,xrp,33701843282.350643
55,2022-02-25,ripple,xrp,33453595245.003593
56,2022-02-26,ripple,xrp,36980776521.84238
57,2022-02-27,ripple,xrp,35942263895.59888
58,2022-02-28,ripple,xrp,34581739036.304855
