,Date,ID,Symbol,market_cap
0,2021-01-01,solana,sol,69766796.8517985
1,2021-01-02,solana,sol,86318139.65505527
2,2021-01-03,solana,sol,84086466.39653847
3,2021-01-04,solana,sol,99775343.80647424
4,2021-01-05,solana,sol,111799126.97201678
5,2021-01-06,solana,sol,100329573.08891995
6,2021-01-07,solana,sol,89806036.82660183
7,2021-01-08,solana,sol,617487734.823374
8,2021-01-09,solana,sol,832993617.4072843
9,2021-01-10,solana,sol,895647361.5109031
10,2021-01-11,solana,sol,912330458.1173432
11,2021-01-12,solana,sol,817258464.2688268
12,2021-01-13,solana,sol,938493137.5207736
13,2021-01-14,solana,sol,921726565.2583522
14,2021-01-15,solana,sol,859145982.5611855
15,2021-01-16,solana,sol,854734765.1596448
16,2021-01-17,solana,sol,904006570.0309957
17,2021-01-18,solana,sol,1017470477.7839756
18,2021-01-19,solana,sol,987108914.5515286
19,2021-01-20,solana,sol,953132372.6214266
20,2021-01-21,solana,sol,973442831.7891594
21,2021-01-22,solana,sol,786986237.3494189
22,2021-01-23,solana,sol,870802220.8670269
23,2021-01-24,solana,sol,910358037.3778708
24,2021-01-25,solana,sol,946423915.3825785
25,2021-01-26,solana,sol,970376773.8007468
26,2021-01-27,solana,sol,1054703273.4109547
27,2021-01-28,solana,sol,965216149.5931334
28,2021-01-29,solana,sol,994404569.1401209
29,2021-01-30,solana,sol,1011832935.6122584
30,2021-01-31,solana,sol,1099976702.0181136
31,2021-02-01,solana,sol,1108554251.4633815
32,2021-02-02,solana,sol,1181003688.1507916
33,2021-02-03,solana,sol,1375270992.6864703
34,2021-02-04,solana,sol,1486424501.2461636
35,2021-02-05,solana,sol,1677733734.3813236
36,2021-02-06,solana,sol,1732564478.9479501
37,2021-02-07,solana,sol,1614662623.626382
38,2021-02-08,solana,sol,1741080410.398057
39,2021-02-09,solana,sol,2067531944.1291592
40,2021-02-10,solana,sol,2066515667.7340856
41,2021-02-11,solana,sol,2347978417.7784863
42,2021-02-12,solana,sol,2396719732.1723113
43,2021-02-13,solana,sol,2426763287.306892
44,2021-02-14,solana,sol,2299907027.7197843
45,2021-02-15,solana,sol,2299584697.079879
46,2021-02-16,solana,sol,2319301370.904806
47,2021-02-17,solana,sol,2184260799.960396
48,2021-02-18,solana,sol,2173930631.1428275
49,2021-02-19,solana,sol,2375754523.610692
50,2021-02-20,solana,sol,2993685734.1051297
51,2021-02-21,solana,sol,2615417098.0195026
52,2021-02-22,solana,sol,2943199329.545796
53,2021-02-23,solana,sol,3751426598.9179907
54,2021-02-24,solana,sol,4014384609.485051
55,2021-02-25,solana,sol,4630153132.806194
56,2021-02-26,solana,sol,3670715311.01561
57,2021-02-27,solana,sol,3630663218.351275
58,2021-02-28,solana,sol,3502097092.0348463
