,Date,ID,Symbol,market_cap
0,2021-11-01,solana,sol,61090424896.042694
1,2021-11-02,solana,sol,61206174446.06882
2,2021-11-03,solana,sol,65196157014.88239
3,2021-11-04,solana,sol,72820184828.91289
4,2021-11-05,solana,sol,74509034095.48589
5,2021-11-06,solana,sol,71642292583.50812
6,2021-11-07,solana,sol,77427308372.12741
7,2021-11-08,solana,sol,75738472890.52711
8,2021-11-09,solana,sol,75445282061.2759
9,2021-11-10,solana,sol,72453801809.51566
10,2021-11-11,solana,sol,70391383039.29988
11,2021-11-12,solana,sol,71231238187.65797
12,2021-11-13,solana,sol,69321107450.57858
13,2021-11-14,solana,sol,72948327032.41917
14,2021-11-15,solana,sol,72218517508.24437
15,2021-11-16,solana,sol,72198022029.53314
16,2021-11-17,solana,sol,66832143637.96159
17,2021-11-18,solana,sol,66086823807.616
18,2021-11-19,solana,sol,59087558120.593094
19,2021-11-20,solana,sol,65296328677.09514
20,2021-11-21,solana,sol,66281609248.12345
21,2021-11-22,solana,sol,71043502688.01355
22,2021-11-23,solana,sol,65724676692.43798
23,2021-11-24,solana,sol,67490798261.18599
24,2021-11-25,solana,sol,62457339767.62576
25,2021-11-26,solana,sol,63900196618.38859
26,2021-11-27,solana,sol,58390912497.66776
27,2021-11-28,solana,sol,58410646819.21711
28,2021-11-29,solana,sol,61094490229.682304
29,2021-11-30,solana,sol,62325150548.69784
30,2021-12-01,solana,sol,63510180677.8961
31,2021-12-02,solana,sol,70172175382.70602
32,2021-12-03,solana,sol,71252377813.81462
33,2021-12-04,solana,sol,65135413411.05541
34,2021-12-05,solana,sol,61293686195.46672
35,2021-12-06,solana,sol,59802410642.4824
36,2021-12-07,solana,sol,59370079864.68529
37,2021-12-08,solana,sol,58418632345.764206
38,2021-12-09,solana,sol,59595483461.428604
39,2021-12-10,solana,sol,56181625087.33603
40,2021-12-11,solana,sol,52395376111.97878
41,2021-12-12,solana,sol,52819332275.01751
42,2021-12-13,solana,sol,53334889635.756134
43,2021-12-14,solana,sol,47995350984.2677
44,2021-12-15,solana,sol,49398872819.44277
45,2021-12-16,solana,sol,54610048507.25148
46,2021-12-17,solana,sol,54368442494.9893
47,2021-12-18,solana,sol,54006293233.102875
48,2021-12-19,solana,sol,56393839315.24814
49,2021-12-20,solana,sol,55790507174.071236
50,2021-12-21,solana,sol,54061922630.24034
51,2021-12-22,solana,sol,55570757138.288246
52,2021-12-23,solana,sol,55058052155.04185
53,2021-12-24,solana,sol,58709806077.205986
54,2021-12-25,solana,sol,58852086815.42499
55,2021-12-26,solana,sol,59797071721.913025
56,2021-12-27,solana,sol,61198787207.68108
57,2021-12-28,solana,sol,60810349839.61329
58,2021-12-29,solana,sol,55425780679.24532
59,2021-12-30,solana,sol,52726687301.09404
60,2021-12-31,solana,sol,53261290659.86848
