,Date,ID,Symbol,market_cap
0,2021-07-01,ethereum,eth,265951575833.03497
1,2021-07-02,ethereum,eth,247210647940.18707
2,2021-07-03,ethereum,eth,250754468066.2188
3,2021-07-04,ethereum,eth,259079167729.78622
4,2021-07-05,ethereum,eth,271472550895.4458
5,2021-07-06,ethereum,eth,258719784082.81683
6,2021-07-07,ethereum,eth,270697947572.19247
7,2021-07-08,ethereum,eth,270116728160.1227
8,2021-07-09,ethereum,eth,248124573571.6789
9,2021-07-10,ethereum,eth,251611015863.3228
10,2021-07-11,ethereum,eth,247860822594.06396
11,2021-07-12,ethereum,eth,250027222000.60455
12,2021-07-13,ethereum,eth,238086643137.17004
13,2021-07-14,ethereum,eth,227135827760.92883
14,2021-07-15,ethereum,eth,232939479730.00745
15,2021-07-16,ethereum,eth,223534356736.75906
16,2021-07-17,ethereum,eth,218477848474.5608
17,2021-07-18,ethereum,eth,221838551362.95905
18,2021-07-19,ethereum,eth,222305469349.28598
19,2021-07-20,ethereum,eth,214106247241.3399
20,2021-07-21,ethereum,eth,209392844466.0158
21,2021-07-22,ethereum,eth,233005814487.5354
22,2021-07-23,ethereum,eth,236554595198.76672
23,2021-07-24,ethereum,eth,247068794868.14566
24,2021-07-25,ethereum,eth,255023351844.8617
25,2021-07-26,ethereum,eth,258067996305.1722
26,2021-07-27,ethereum,eth,261543645427.02673
27,2021-07-28,ethereum,eth,267339757878.51932
28,2021-07-29,ethereum,eth,268838784855.6686
29,2021-07-30,ethereum,eth,278785893426.22424
30,2021-07-31,ethereum,eth,287344044145.01373
31,2021-08-01,ethereum,eth,297505707149.10004
32,2021-08-02,ethereum,eth,297290528238.90314
33,2021-08-03,ethereum,eth,306483554365.1923
34,2021-08-04,ethereum,eth,294760000421.45154
35,2021-08-05,ethereum,eth,319613239659.44226
36,2021-08-06,ethereum,eth,330223699956.3277
37,2021-08-07,ethereum,eth,337961452767.8669
38,2021-08-08,ethereum,eth,368235028077.73975
39,2021-08-09,ethereum,eth,352872000029.7298
40,2021-08-10,ethereum,eth,363242219000.13837
41,2021-08-11,ethereum,eth,368146417310.3951
42,2021-08-12,ethereum,eth,371120421692.36896
43,2021-08-13,ethereum,eth,356667351344.9034
44,2021-08-14,ethereum,eth,387650495386.42346
45,2021-08-15,ethereum,eth,383333523376.4307
46,2021-08-16,ethereum,eth,387075388591.617
47,2021-08-17,ethereum,eth,369733082268.3038
48,2021-08-18,ethereum,eth,354390048289.18036
49,2021-08-19,ethereum,eth,357527359807.9584
50,2021-08-20,ethereum,eth,360685430760.7975
51,2021-08-21,ethereum,eth,383483277312.2806
52,2021-08-22,ethereum,eth,378500212583.48236
53,2021-08-23,ethereum,eth,380718215752.5816
54,2021-08-24,ethereum,eth,389578100858.59686
55,2021-08-25,ethereum,eth,373455291323.226
56,2021-08-26,ethereum,eth,378980836224.52765
57,2021-08-27,ethereum,eth,367860898491.3749
58,2021-08-28,ethereum,eth,383644799228.1656
59,2021-08-29,ethereum,eth,380750077080.94684
60,2021-08-30,ethereum,eth,378786220548.79956
61,2021-08-31,ethereum,eth,378977088509.6317
