,Date,ID,Symbol,market_cap
0,2022-03-01,solana,sol,31846087892.82589
1,2022-03-02,solana,sol,31569373571.96833
2,2022-03-03,solana,sol,32379126078.839725
3,2022-03-04,solana,sol,30435232238.200184
4,2022-03-05,solana,sol,28319787092.93302
5,2022-03-06,solana,sol,28439402258.606415
6,2022-03-07,solana,sol,26835926882.34714
7,2022-03-08,solana,sol,26300808792.830048
8,2022-03-09,solana,sol,26425486647.51813
9,2022-03-10,solana,sol,28509710713.35766
10,2022-03-11,solana,sol,26526485356.294556
11,2022-03-12,solana,sol,26163052143.35841
12,2022-03-13,solana,sol,26366084285.169167
13,2022-03-14,solana,sol,25452866391.0416
14,2022-03-15,solana,sol,26140341333.7746
15,2022-03-16,solana,sol,26592730954.19203
16,2022-03-17,solana,sol,27984951680.550426
17,2022-03-18,solana,sol,28483849999.645226
18,2022-03-19,solana,sol,28795996368.61534
19,2022-03-20,solana,sol,29598406487.051815
20,2022-03-21,solana,sol,28394223139.824287
21,2022-03-22,solana,sol,28382479439.33157
22,2022-03-23,solana,sol,29048148956.10171
23,2022-03-24,solana,sol,30612053298.879955
24,2022-03-25,solana,sol,32979523332.775997
25,2022-03-26,solana,sol,31980590349.304367
26,2022-03-27,solana,sol,33176556212.500633
27,2022-03-28,solana,sol,34802243172.81474
28,2022-03-29,solana,sol,34753559141.629364
29,2022-03-30,solana,sol,36192035879.28324
30,2022-03-31,solana,sol,39218225944.819916
